DeviceTag: Xsens DOT13,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 1,StartTime: 2026-05-07 16:42:19.488,© Movella Technologies B.V. 2005-2026
SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
32547812,-2.8604,10.8083,-42.8528,0.5339,-0.0013,-0.0553,0.8437,-5.4439,-3.2621,115.4988,-1.7822,-0.5016,-0.1099
32547979,-1.6668,9.8016,-37.8310,0.5386,-0.0023,-0.0547,0.8408,-5.4311,-3.1532,114.8589,-1.9993,-0.4913,0.0596
32548145,-0.9673,8.3140,-32.2746,0.5426,-0.0032,-0.0541,0.8382,-5.4129,-3.0600,114.3139,-2.3547,-0.5756,0.1212
32548312,-3.4705,6.8843,-24.6692,0.5456,-0.0041,-0.0540,0.8363,-5.4439,-2.9787,113.8974,-2.4937,-0.6209,0.1549
32548479,-2.0643,5.8528,-18.9524,0.5479,-0.0049,-0.0537,0.8348,-5.4569,-2.9055,113.5776,-2.2734,-0.6481,0.0175
32548645,4.5507,5.3987,-16.9124,0.5500,-0.0051,-0.0527,0.8335,-5.3618,-2.8365,113.2924,-2.0558,-0.6238,0.0199
32548812,4.5475,4.8186,-11.0259,0.5513,-0.0052,-0.0517,0.8327,-5.2719,-2.7676,113.1061,-2.1342,-0.6854,0.0168
32548979,14.7995,2.2507,-8.1164,0.5523,-0.0043,-0.0496,0.8321,-5.0137,-2.7364,112.9722,-1.8540,-0.7737,0.0543
32549145,14.8361,-0.1609,-4.8566,0.5529,-0.0030,-0.0478,0.8319,-4.7576,-2.7400,112.8961,-1.0811,-0.6815,0.2563
32549312,9.5782,-1.7619,-3.7094,0.5533,-0.0020,-0.0467,0.8317,-4.5902,-2.7683,112.8412,-0.6357,-0.5553,0.0785
32549479,10.7220,-2.6797,-5.6940,0.5539,-0.0008,-0.0456,0.8313,-4.4020,-2.8143,112.7544,-0.2991,-0.4685,-0.1048
32549645,6.4371,-2.1833,-5.1490,0.5545,-0.0000,-0.0449,0.8310,-4.2857,-2.8512,112.6758,-0.2637,-0.4122,-0.1127
32549812,5.7706,-2.0629,-1.6508,0.5547,0.0007,-0.0443,0.8309,-4.1832,-2.8815,112.6554,-0.4620,-0.4163,-0.3733
32549979,8.1932,-2.5968,1.4084,0.5544,0.0016,-0.0435,0.8311,-4.0430,-2.9171,112.6864,-0.2868,-0.3565,-0.5342
32550145,5.8819,-1.4462,2.7564,0.5541,0.0022,-0.0428,0.8314,-3.9424,-2.9320,112.7384,0.0269,-0.1398,-0.4321
32550312,0.7944,-1.5910,3.7969,0.5536,0.0025,-0.0428,0.8317,-3.9275,-2.9482,112.8079,-0.1316,-0.0130,-0.3279
32550479,2.9755,-3.3172,2.1256,0.5532,0.0031,-0.0426,0.8319,-3.8749,-2.9950,112.8515,-0.0065,0.1053,-0.4591
32550645,0.8495,-2.7168,0.7519,0.5531,0.0034,-0.0427,0.8320,-3.8566,-3.0334,112.8716,0.2085,0.2485,-0.6186
32550812,-1.5141,-0.0334,-1.2219,0.5532,0.0033,-0.0428,0.8319,-3.8757,-3.0294,112.8558,0.1324,0.3688,-0.7528
32550979,-3.6189,1.6938,0.2277,0.5532,0.0028,-0.0430,0.8320,-3.9311,-2.9951,112.8621,-0.3042,0.4469,-0.5797
32551145,-2.5739,0.8983,0.7225,0.5531,0.0025,-0.0432,0.8320,-3.9696,-2.9734,112.8776,-0.2592,0.5500,-0.4767
32551312,-1.7184,1.4708,1.2009,0.5529,0.0021,-0.0432,0.8321,-3.9942,-2.9416,112.9003,-0.1338,0.6202,-0.7753
32551479,-0.5248,4.2394,-0.0663,0.5529,0.0016,-0.0429,0.8321,-3.9976,-2.8653,112.8987,0.0262,0.7790,-0.6856
32551645,3.6285,5.6071,-4.5859,0.5534,0.0012,-0.0419,0.8318,-3.9281,-2.7715,112.8204,0.0048,0.7954,-0.5635
32551812,3.0910,7.2780,-5.0127,0.5541,0.0006,-0.0409,0.8315,-3.8672,-2.6503,112.7332,-0.1390,0.7473,-0.4554
32551979,2.4914,7.8765,-4.2640,0.5546,-0.0002,-0.0399,0.8312,-3.8171,-2.5183,112.6579,-0.0956,0.8747,-0.3327
32552145,3.2446,7.0398,-6.1282,0.5553,-0.0008,-0.0389,0.8307,-3.7533,-2.4022,112.5526,-0.1067,1.0267,-0.1181
32552312,6.1534,4.3851,-9.2140,0.5564,-0.0007,-0.0377,0.8300,-3.6392,-2.3333,112.3990,-0.1714,1.2740,-0.0026
32552479,8.9276,1.6194,-12.7030,0.5580,-0.0002,-0.0364,0.8291,-3.4767,-2.3138,112.1903,-0.2509,1.6231,-0.2427
32552645,4.8273,2.8333,-12.0486,0.5594,-0.0001,-0.0356,0.8281,-3.3831,-2.2730,111.9914,-0.5896,1.7117,-0.7086
32552812,0.9397,6.9931,-8.2051,0.5604,-0.0008,-0.0348,0.8275,-3.3569,-2.1590,111.8525,-0.9543,1.7990,-0.8672
32552979,6.5201,7.0144,-9.2620,0.5615,-0.0011,-0.0334,0.8268,-3.2373,-2.0456,111.6960,-0.9452,2.0822,-0.3180
32553145,5.5988,4.9195,-12.3849,0.5630,-0.0012,-0.0323,0.8258,-3.1316,-1.9697,111.4898,-0.5884,2.1919,-0.0273
32553312,1.5172,4.1542,-17.1811,0.5650,-0.0015,-0.0317,0.8245,-3.0914,-1.9106,111.2045,-0.8069,1.7743,-0.3346
32553479,6.4767,7.7674,-18.8209,0.5673,-0.0018,-0.0302,0.8230,-2.9681,-1.7925,110.8888,-1.0513,0.9739,-0.9240
32553645,34.0843,8.2368,-22.4898,0.5700,0.0001,-0.0254,0.8213,-2.3834,-1.6675,110.5124,-0.6946,0.5740,-0.9598
32553812,33.3785,14.3764,-14.3690,0.5717,0.0012,-0.0201,0.8202,-1.8153,-1.4315,110.2688,-0.1750,0.7344,0.6542
32553979,8.8961,15.9433,-5.1659,0.5723,0.0000,-0.0177,0.8198,-1.6598,-1.1632,110.1794,0.4972,1.0237,1.1220
32554145,-6.4933,10.7074,-5.9908,0.5730,-0.0018,-0.0175,0.8193,-1.7609,-0.9826,110.0789,0.2646,1.1371,1.1406
32554312,-18.8660,5.3553,-2.6372,0.5733,-0.0040,-0.0192,0.8191,-2.0695,-0.8896,110.0367,-0.5351,1.4160,0.8162
32554479,-13.7036,-2.4806,-1.5861,0.5735,-0.0048,-0.0210,0.8190,-2.2924,-0.9267,110.0165,-1.3536,1.4722,0.5772
32554645,1.7734,-8.0859,-5.4846,0.5741,-0.0037,-0.0214,0.8185,-2.2562,-1.0597,109.9351,-1.4582,0.8246,-0.6225
32554812,22.4039,-3.9958,-10.1087,0.5752,-0.0014,-0.0190,0.8178,-1.8745,-1.1272,109.7738,-1.2134,0.3957,-0.9961
32554979,28.1840,3.7728,-14.4229,0.5769,0.0006,-0.0153,0.8167,-1.3949,-1.0661,109.5363,-0.8146,0.2180,-0.3522
32555145,19.5496,6.8555,-10.4833,0.5781,0.0014,-0.0123,0.8158,-1.0608,-0.9505,109.3639,-0.4874,0.0638,0.2579
32555312,-0.4818,5.6875,1.1228,0.5780,0.0007,-0.0119,0.8160,-1.0638,-0.8503,109.3856,-0.2983,0.3960,0.9241
32555479,-16.0153,-2.4523,9.4693,0.5768,-0.0004,-0.0139,0.8168,-1.3279,-0.8828,109.5490,-0.6428,0.4791,0.5883
32555645,-12.0927,-8.3574,10.9169,0.5755,-0.0004,-0.0160,0.8177,-1.5273,-1.0125,109.7392,-0.8222,-0.2018,-1.3134
32555812,0.7862,1.5369,11.1303,0.5741,-0.0006,-0.0157,0.8186,-1.5122,-0.9769,109.9286,-0.5333,-0.2291,-1.9581
32555979,4.4259,10.3378,3.1749,0.5737,-0.0015,-0.0142,0.8189,-1.4339,-0.7982,109.9818,0.2442,-0.4263,-1.7984
32556145,0.4173,19.3799,-5.1958,0.5743,-0.0037,-0.0125,0.8185,-1.4207,-0.4724,109.8919,0.3880,-0.9039,-1.3334
32556312,-13.3716,27.7933,-8.2546,0.5753,-0.0082,-0.0117,0.8178,-1.6376,-0.0078,109.7468,0.5375,-1.0383,0.1141
32556479,-22.6484,14.8966,-16.2667,0.5772,-0.0118,-0.0131,0.8164,-2.0103,0.2369,109.4726,-0.0769,-1.3028,1.1740
32556645,-19.7701,0.6937,5.2902,0.5765,-0.0136,-0.0153,0.8168,-2.3341,0.2570,109.5649,0.3812,-1.6807,0.0228
32556812,-3.2759,2.7883,14.5203,0.5748,-0.0142,-0.0154,0.8181,-2.3821,0.3187,109.8094,1.1630,-1.5502,-1.0495
32556979,3.1083,8.4413,5.8460,0.5741,-0.0150,-0.0143,0.8186,-2.3243,0.4686,109.9056,1.8519,-1.4144,-1.1957
32557145,-5.9853,16.7513,0.9451,0.5739,-0.0175,-0.0135,0.8186,-2.4187,0.7536,109.9144,1.6223,-1.2873,-0.9171
32557312,-8.0254,20.2990,-2.6121,0.5742,-0.0206,-0.0127,0.8183,-2.5481,1.0951,109.8609,0.8405,-1.6701,-0.7392
32557479,7.6777,20.9759,3.0152,0.5739,-0.0225,-0.0100,0.8186,-2.4140,1.4520,109.9006,-0.1666,-2.0856,-0.1748
32557646,24.0712,12.7436,5.3800,0.5733,-0.0220,-0.0060,0.8190,-2.0051,1.6732,109.9867,0.5978,-1.4305,0.8167
32557812,32.3729,0.5005,2.3715,0.5731,-0.0194,-0.0020,0.8193,-1.4590,1.6882,110.0307,1.3227,-0.9629,0.5682
32557979,17.2203,-2.0097,12.0350,0.5717,-0.0177,-0.0000,0.8203,-1.1607,1.6648,110.2368,1.5014,-0.7500,-0.5844
32558146,5.2993,1.7899,14.4815,0.5699,-0.0175,0.0009,0.8215,-1.0599,1.7048,110.4824,1.1683,-0.8187,-1.1036
32558312,3.6248,6.6947,16.5860,0.5679,-0.0180,0.0020,0.8229,-0.9857,1.8268,110.7617,0.3580,-0.8153,-0.8770
32558479,19.7293,5.7495,10.5650,0.5667,-0.0171,0.0049,0.8238,-0.6458,1.9306,110.9413,-0.0768,-0.6212,-0.3103
32558646,26.0884,0.6806,11.3341,0.5653,-0.0150,0.0082,0.8247,-0.1992,1.9489,111.1350,-0.0280,-0.4482,0.1645
32558812,29.4431,-8.0831,9.3567,0.5642,-0.0116,0.0111,0.8255,0.3020,1.8195,111.2958,0.1995,-0.3596,0.2626
32558979,32.8546,-14.5899,9.5321,0.5631,-0.0072,0.0140,0.8262,0.8596,1.5801,111.4572,0.0817,-0.4248,-0.1430
32559146,37.1139,-15.3430,13.5168,0.5615,-0.0023,0.0172,0.8273,1.4891,1.3252,111.6823,0.0356,-0.4268,-0.2427
32559312,34.8658,-18.0532,13.3391,0.5599,0.0028,0.0200,0.8283,2.0799,1.0229,111.9002,0.3527,-0.1136,-0.0246
32559479,33.9772,-23.5509,12.0703,0.5585,0.0084,0.0223,0.8292,2.6542,0.6277,112.0901,0.2435,-0.0342,0.0266
32559646,11.9849,-30.9995,9.6368,0.5574,0.0131,0.0212,0.8299,2.8600,0.1092,112.2308,-0.1188,-0.1864,-0.0580
32559812,13.5869,-18.0127,11.8874,0.5559,0.0164,0.0215,0.8308,3.0916,-0.1957,112.4182,0.2381,0.1442,-0.0068
32559979,18.0370,-21.4703,6.7012,0.5551,0.0205,0.0220,0.8312,3.3968,-0.5541,112.5146,0.2311,0.1592,-0.2437
32560146,10.4193,-16.2787,9.1529,0.5540,0.0233,0.0219,0.8319,3.5739,-0.8290,112.6556,0.2764,0.1873,-0.5414
32560312,2.6839,-9.6920,8.2866,0.5529,0.0247,0.0215,0.8326,3.6217,-0.9936,112.7886,0.4266,0.2048,-0.8075
32560479,-6.0577,-1.2764,9.0518,0.5518,0.0244,0.0207,0.8333,3.5232,-1.0191,112.9430,0.0605,0.0028,-0.9617
32560646,-6.3497,5.9748,11.3064,0.5504,0.0232,0.0204,0.8343,3.4192,-0.9259,113.1424,-0.2165,-0.1734,-0.7197
32560812,1.4714,7.2568,8.0108,0.5494,0.0224,0.0212,0.8350,3.4467,-0.8080,113.2881,-0.0956,-0.1598,-0.2964
32560979,0.7348,5.8967,5.2888,0.5487,0.0218,0.0219,0.8355,3.4628,-0.7100,113.3872,0.3504,-0.0949,-0.0007
32561146,-5.9341,3.2562,5.2200,0.5480,0.0209,0.0214,0.8359,3.3679,-0.6557,113.4825,0.4442,-0.0926,0.1657
32561312,-13.5046,-7.5257,12.9405,0.5465,0.0208,0.0192,0.8370,3.1453,-0.7880,113.6959,0.3784,-0.1895,-0.2529
32561479,-1.3795,-2.2467,2.4233,0.5462,0.0209,0.0189,0.8372,3.1269,-0.8223,113.7394,-0.3413,-0.4792,-0.2362
32561646,5.7193,-0.3878,1.5827,0.5459,0.0214,0.0197,0.8373,3.2270,-0.8250,113.7706,-0.0163,-0.4686,-0.4882
32561812,7.6444,-0.7239,-0.1687,0.5459,0.0221,0.0206,0.8373,3.3595,-0.8316,113.7723,0.6327,-0.3035,-0.2060
32561979,1.6626,-0.1359,-3.5250,0.5463,0.0222,0.0209,0.8371,3.3932,-0.8251,113.7187,0.7003,-0.2909,-0.0430
32562146,1.8289,-1.0599,-5.7593,0.5469,0.0225,0.0211,0.8366,3.4301,-0.8318,113.6270,0.3637,-0.3984,-0.1406
32562312,7.8957,-3.7375,-8.8376,0.5479,0.0235,0.0218,0.8359,3.5691,-0.8797,113.4814,0.3780,-0.4597,0.0326
32562479,-3.7735,-2.8733,-2.1753,0.5482,0.0235,0.0212,0.8357,3.5119,-0.9200,113.4474,0.2699,-0.4686,-0.1679
32562646,-6.9414,-1.9746,-0.8466,0.5483,0.0232,0.0203,0.8357,3.4015,-0.9467,113.4366,0.2970,-0.4697,-0.4089
32562812,-1.1805,-4.4192,-3.2966,0.5487,0.0236,0.0199,0.8355,3.3879,-1.0116,113.3825,-0.0791,-0.4931,-0.0534
32562979,2.8694,-9.9047,-4.7473,0.5492,0.0250,0.0195,0.8351,3.4425,-1.1664,113.2989,-0.2550,-0.5178,-0.0530
32563146,5.6011,-12.6717,-3.9391,0.5497,0.0270,0.0192,0.8347,3.5426,-1.3678,113.2257,-0.1983,-0.6093,-0.5148
32563312,7.7359,-11.8852,-4.8983,0.5502,0.0290,0.0193,0.8343,3.6790,-1.5551,113.1369,0.1893,-0.4369,-0.6714
32563479,3.9395,-9.4207,-3.9693,0.5507,0.0304,0.0191,0.8339,3.7518,-1.7021,113.0659,0.1242,-0.4489,-0.6103
32563646,6.2350,-8.6742,-6.5644,0.5514,0.0320,0.0193,0.8334,3.8644,-1.8338,112.9524,0.0059,-0.5050,-0.6644
32563812,2.3516,-6.2378,-5.9400,0.5521,0.0329,0.0191,0.8329,3.9121,-1.9255,112.8517,0.0398,-0.5356,-0.4476
32563979,-6.7176,-4.5819,-3.1760,0.5525,0.0329,0.0180,0.8327,3.8071,-1.9927,112.7990,-0.1060,-0.4870,-0.1611
32564146,-3.5746,-7.4630,-3.2119,0.5529,0.0334,0.0171,0.8324,3.7548,-2.1080,112.7425,-0.0116,-0.5255,-0.2758
32564312,-4.2627,-7.0215,0.1853,0.5529,0.0339,0.0161,0.8324,3.6889,-2.2196,112.7432,0.1069,-0.5718,-0.3974
32564479,-7.0290,-6.2997,2.4766,0.5526,0.0341,0.0148,0.8326,3.5753,-2.3216,112.7831,0.1820,-0.5179,-0.3446
32564646,-6.9140,-6.2567,1.4210,0.5524,0.0343,0.0135,0.8327,3.4644,-2.4217,112.8055,0.3018,-0.5393,-0.6019
32564812,-5.8488,-5.9967,1.3522,0.5523,0.0346,0.0124,0.8328,3.3712,-2.5174,112.8273,0.0801,-0.5736,-0.5267
32564979,-11.6250,-1.9979,7.9457,0.5513,0.0339,0.0108,0.8335,3.1766,-2.5527,112.9629,0.0634,-0.6340,-0.6633
32565146,-15.7053,2.1640,11.6957,0.5500,0.0323,0.0091,0.8345,2.9111,-2.5215,113.1648,0.2953,-0.7026,-0.6945
32565312,-23.6313,4.8998,12.0388,0.5486,0.0299,0.0066,0.8356,2.5134,-2.4439,113.3744,0.5192,-0.8402,-0.7027
32565479,-26.4467,6.4183,9.6823,0.5475,0.0270,0.0039,0.8364,2.0706,-2.3379,113.5452,0.2330,-1.0350,-1.0461
32565646,-20.5280,10.5754,8.7811,0.5464,0.0240,0.0023,0.8372,1.7275,-2.1609,113.7025,0.0459,-1.5387,-0.9346
32565812,-14.9375,6.1482,5.3761,0.5458,0.0221,0.0010,0.8376,1.4802,-2.0553,113.8000,0.2161,-0.7600,-0.6108
32565979,-5.4540,-0.8438,-0.3460,0.5458,0.0217,0.0004,0.8376,1.3946,-2.0634,113.7989,0.5503,-0.1106,-0.3504
32566146,5.9516,-3.6100,-5.0173,0.5464,0.0226,0.0009,0.8372,1.5019,-2.1157,113.7187,0.9370,0.0613,-0.3324
32566312,5.2792,-3.8932,-9.4411,0.5474,0.0235,0.0013,0.8365,1.6008,-2.1706,113.5646,1.1771,-0.1103,0.0595
32566479,3.9633,-5.9811,-14.5040,0.5492,0.0245,0.0014,0.8354,1.6813,-2.2575,113.3249,0.5862,-0.6568,0.8260
32566646,-10.1429,-5.7777,-8.4001,0.5502,0.0244,-0.0002,0.8347,1.5229,-2.3441,113.1872,-0.0399,-1.2510,0.6449
32566812,-6.8282,-6.7711,-5.3600,0.5508,0.0246,-0.0015,0.8343,1.4180,-2.4488,113.0999,-0.2411,-1.2353,0.6717
32566979,3.5873,-9.8248,-8.4449,0.5518,0.0261,-0.0017,0.8336,1.4891,-2.6031,112.9600,-0.0326,-1.0362,1.1037
32567146,6.0720,-11.7017,-8.9201,0.5528,0.0280,-0.0018,0.8328,1.6025,-2.7882,112.8109,0.3850,-1.1289,1.1423
32567312,8.9957,-15.9952,-12.0715,0.5542,0.0306,-0.0019,0.8318,1.7680,-3.0430,112.6067,0.5008,-1.3059,1.2042
32567479,-2.9200,-13.8190,-9.6847,0.5553,0.0321,-0.0033,0.8310,1.7335,-3.2624,112.4432,0.4957,-1.4859,0.4753
32567646,-9.9069,-7.3344,-7.9354,0.5563,0.0321,-0.0049,0.8303,1.5812,-3.3748,112.3122,0.2964,-1.5048,-0.1173
32567812,-13.4534,1.9127,-1.7175,0.5565,0.0308,-0.0063,0.8302,1.3635,-3.3363,112.2894,0.2066,-1.3422,-0.1636
32567979,-12.6536,5.7440,-1.3513,0.5567,0.0291,-0.0073,0.8302,1.1587,-3.2340,112.2740,0.6472,-1.0512,0.1300
32568146,-6.5667,4.2335,-6.8470,0.5575,0.0280,-0.0077,0.8296,1.0605,-3.1552,112.1660,0.7063,-1.0438,0.1907
32568312,-15.2928,4.7013,-0.3972,0.5576,0.0262,-0.0091,0.8296,0.8108,-3.0707,112.1657,0.2940,-0.9920,0.2065
32568479,-8.5239,-6.6012,-2.6693,0.5579,0.0263,-0.0106,0.8294,0.6762,-3.1740,112.1246,0.1902,-0.4557,0.8814
32568646,-7.9867,-16.9628,-1.6013,0.5581,0.0277,-0.0128,0.8292,0.5497,-3.4503,112.0998,0.0814,-0.3221,0.1154
32568812,-19.1493,-15.0007,3.1219,0.5577,0.0279,-0.0163,0.8294,0.2323,-3.6945,112.1551,0.1568,-0.4682,-1.1572
32568979,-23.8507,-8.3664,5.3538,0.5571,0.0269,-0.0198,0.8298,-0.1662,-3.8278,112.2493,-0.1461,-0.5567,-1.8467
32569146,-14.1158,-3.5917,3.1211,0.5567,0.0262,-0.0218,0.8300,-0.4001,-3.8812,112.3066,-0.5659,-0.4918,-2.1824
32569312,-5.2529,2.1266,4.7574,0.5562,0.0255,-0.0222,0.8304,-0.4881,-3.8389,112.3906,-0.7038,-0.0367,-2.0338
32569479,7.0579,4.0740,3.8618,0.5556,0.0255,-0.0209,0.8308,-0.3698,-3.7643,112.4595,-0.0061,0.6783,-1.1551
32569646,3.6364,-1.0840,-2.1294,0.5559,0.0259,-0.0205,0.8306,-0.3020,-3.7763,112.4288,0.4394,0.9783,0.0971
32569812,-10.3307,-5.4925,-6.7771,0.5567,0.0257,-0.0221,0.8300,-0.4617,-3.8624,112.3211,0.0810,0.2222,-0.4722
32569979,-20.8060,-6.6135,-2.8851,0.5570,0.0249,-0.0251,0.8297,-0.8004,-3.9669,112.2789,-0.8733,-0.2930,-0.3618
32570146,-24.4094,-9.8789,1.8872,0.5568,0.0240,-0.0288,0.8298,-1.2048,-4.1248,112.3181,-1.4281,-0.3618,-0.5929
32570312,-19.3646,-9.2135,7.1411,0.5559,0.0235,-0.0318,0.8303,-1.5316,-4.2692,112.4458,-0.9609,-0.0654,-1.2149
32570479,-11.6817,-4.7508,7.2534,0.5550,0.0231,-0.0336,0.8308,-1.7307,-4.3386,112.5740,0.1502,0.0839,-1.1997
32570646,-10.3112,4.2778,6.3492,0.5543,0.0217,-0.0344,0.8313,-1.9054,-4.2577,112.6825,0.8049,0.0958,-0.7373
32570812,-4.2459,4.5523,-1.9406,0.5545,0.0208,-0.0345,0.8312,-1.9687,-4.1766,112.6521,1.0169,0.5011,0.9493
32570979,-15.9194,-3.7254,-5.7746,0.5552,0.0200,-0.0366,0.8307,-2.2222,-4.2359,112.5627,0.2480,0.5304,1.6650
32571146,-25.1120,-13.4450,-9.0130,0.5563,0.0196,-0.0407,0.8298,-2.6252,-4.4598,112.4263,-0.3253,0.2981,0.7184
32571312,-32.2529,-14.1264,-0.7428,0.5563,0.0187,-0.0456,0.8295,-3.1578,-4.6892,112.4303,-1.1430,-0.1922,-0.4769
32571479,-15.3537,-10.9769,8.3944,0.5553,0.0187,-0.0483,0.8301,-3.4214,-4.8574,112.5856,-0.7341,0.2468,-0.8433
32571646,11.5257,-11.6898,4.3677,0.5546,0.0210,-0.0478,0.8305,-3.2317,-5.0413,112.6744,0.0338,0.9173,-0.0548
32571812,6.6667,-14.0438,-1.6621,0.5546,0.0232,-0.0481,0.8304,-3.1144,-5.2702,112.6642,0.5008,1.4166,0.4471
32571979,-3.8017,-15.0648,-4.0804,0.5550,0.0247,-0.0497,0.8300,-3.1678,-5.5183,112.6144,-0.0613,1.2753,0.3063
32572146,-9.4385,-15.5568,-2.2405,0.5551,0.0258,-0.0520,0.8297,-3.3181,-5.7730,112.5962,-0.4819,0.8695,-0.1963
32572312,-10.2580,-14.1812,1.1513,0.5549,0.0267,-0.0543,0.8297,-3.4878,-6.0015,112.6341,-0.6022,0.4445,-0.5949
32572479,-0.9150,-12.1181,0.0036,0.5548,0.0281,-0.0553,0.8297,-3.4996,-6.1968,112.6511,-0.3634,0.5306,-0.7665
32572646,0.3986,-10.8580,2.1058,0.5544,0.0294,-0.0561,0.8298,-3.4933,-6.3690,112.7020,-0.4764,0.8585,-0.2042
32572812,9.0773,-17.8806,-4.6314,0.5547,0.0323,-0.0564,0.8295,-3.3305,-6.6648,112.6468,-0.3415,1.0842,0.2004
32572979,6.9656,-23.9753,-4.1155,0.5550,0.0357,-0.0574,0.8291,-3.2042,-7.0615,112.6053,-0.5834,0.8035,-0.2612
32573146,2.2940,-23.5354,0.2295,0.5547,0.0387,-0.0589,0.8291,-3.1645,-7.4468,112.6357,-0.5282,0.6056,-1.1562
32573312,-5.6181,-16.1109,5.6174,0.5539,0.0402,-0.0609,0.8294,-3.2680,-7.7034,112.7497,-0.3740,0.7192,-1.4137
32573479,-1.8026,-11.8481,2.9721,0.5534,0.0414,-0.0620,0.8296,-3.3017,-7.8916,112.8156,-0.2704,1.0364,-1.2283
32573646,-1.7675,-8.5403,-0.8533,0.5534,0.0423,-0.0628,0.8295,-3.3257,-8.0284,112.8142,-0.2287,1.2080,-1.2176
32573812,0.9834,-6.0457,-4.6807,0.5539,0.0431,-0.0631,0.8291,-3.2945,-8.1273,112.7460,-0.3833,1.1876,-0.6600
32573979,3.0003,-6.8282,-7.3176,0.5546,0.0442,-0.0632,0.8285,-3.2233,-8.2418,112.6340,-0.4671,1.0619,-0.5356
32574146,6.5243,-8.0080,-5.7174,0.5552,0.0457,-0.0629,0.8281,-3.0972,-8.3743,112.5499,-0.8956,0.8296,-0.6057
32574313,20.7347,-9.7726,-4.3627,0.5554,0.0486,-0.0611,0.8279,-2.7375,-8.5346,112.4894,-0.7259,0.9114,-0.2972
32574479,17.7352,-11.0618,-2.9223,0.5555,0.0514,-0.0598,0.8278,-2.4312,-8.7151,112.4533,-0.0971,0.9178,-0.0803
32574646,8.2180,-10.0232,-3.5306,0.5558,0.0533,-0.0595,0.8275,-2.2817,-8.8785,112.4054,0.0998,0.9737,-0.1058
32574813,-9.2219,-5.1578,2.0833,0.5555,0.0531,-0.0610,0.8276,-2.4368,-8.9570,112.4488,-0.0765,0.8763,-0.4173
32574979,-4.7150,-4.4120,1.0536,0.5553,0.0532,-0.0619,0.8276,-2.5142,-9.0238,112.4744,-0.3975,0.7773,-0.4872
32575146,7.3865,-6.5601,-0.4789,0.5552,0.0546,-0.0615,0.8276,-2.3861,-9.1275,112.4758,-0.2771,0.7651,-0.1625
32575313,8.6797,-8.2070,-1.1647,0.5552,0.0563,-0.0610,0.8276,-2.2347,-9.2591,112.4664,0.1965,0.7248,0.0200
32575479,5.5112,-8.6805,-3.9032,0.5555,0.0578,-0.0610,0.8273,-2.1286,-9.4004,112.4108,0.1834,0.5684,-0.2854
32575646,3.1947,-7.0741,-1.6769,0.5556,0.0589,-0.0611,0.8271,-2.0669,-9.5134,112.3915,0.0138,0.4324,-0.4898
32575813,-0.9253,-4.5757,0.4094,0.5555,0.0593,-0.0615,0.8271,-2.0795,-9.5836,112.4060,0.0813,0.3653,-0.3659
32575979,-2.8178,-2.8459,1.8614,0.5552,0.0594,-0.0620,0.8273,-2.1276,-9.6240,112.4439,-0.1622,0.2274,-0.3184
32576146,2.5897,-3.9189,-0.0394,0.5551,0.0601,-0.0620,0.8273,-2.0803,-9.6835,112.4504,-0.0730,0.1714,-0.3069
32576313,5.5283,-3.8042,-0.9139,0.5551,0.0610,-0.0615,0.8272,-1.9816,-9.7416,112.4419,0.1502,0.1635,-0.3861
32576479,12.1009,-5.3262,-6.5303,0.5557,0.0626,-0.0604,0.8268,-1.7572,-9.8281,112.3392,0.3833,0.2488,-0.1424
32576646,5.5196,-5.8705,-8.7246,0.5566,0.0639,-0.0600,0.8261,-1.6360,-9.9245,112.1994,0.4281,0.2343,-0.2751
32576813,-1.9180,-2.5498,-8.4842,0.5576,0.0641,-0.0603,0.8254,-1.6391,-9.9653,112.0619,0.2419,0.2663,-0.5277
32576979,0.8607,-0.4747,-10.2178,0.5588,0.0643,-0.0601,0.8246,-1.5905,-9.9722,111.8940,0.0712,0.1691,-0.5113
32577146,3.4501,0.8533,-9.4168,0.5599,0.0645,-0.0595,0.8239,-1.5010,-9.9565,111.7392,-0.0212,0.1046,-0.1280
32577313,6.5122,0.2999,-8.1363,0.5607,0.0651,-0.0585,0.8234,-1.3643,-9.9492,111.6062,-0.1777,0.0538,0.1201
32577479,4.8568,-0.3843,-6.1077,0.5614,0.0655,-0.0579,0.8229,-1.2612,-9.9522,111.5078,0.0817,0.0734,0.1496
32577646,2.2035,-1.6618,-7.5161,0.5622,0.0660,-0.0576,0.8223,-1.1982,-9.9769,111.3861,0.1850,0.0717,0.1295
32577813,0.5395,-1.7733,-10.2634,0.5634,0.0663,-0.0575,0.8215,-1.1549,-10.0042,111.2179,0.0911,0.1598,-0.1443
32577979,1.5485,-1.2851,-12.1596,0.5648,0.0666,-0.0573,0.8206,-1.0890,-10.0239,111.0173,0.0014,0.1599,0.1342
32578146,-2.0189,-1.7763,-10.2653,0.5660,0.0668,-0.0575,0.8197,-1.0881,-10.0511,110.8490,-0.0499,0.1079,0.4263
