DeviceTag: Xsens DOT13,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Custom Modes - Custom Mode 1,StartTime: 2026-05-07 16:06:53.931,© Movella Technologies B.V. 2005-2026
SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
11528200,24.6661,-105.9675,-24.4653,0.0612,-0.6851,0.7243,0.0479,-179.1608,8.8739,-93.1182,0.0192,-0.1950,0.1897
11528367,13.3012,-123.3976,-28.7248,0.0757,-0.6870,0.7203,0.0585,-178.8455,10.9151,-92.6017,0.3488,-0.1191,0.0400
11528534,2.4123,-156.1782,-38.6996,0.0926,-0.6895,0.7146,0.0733,-178.6499,13.4966,-91.8897,0.3476,-0.1405,0.0893
11528700,19.1060,-173.6077,-38.2275,0.1129,-0.6911,0.7084,0.0881,-178.1366,16.3644,-91.1526,-0.2626,-0.0210,1.0319
11528867,24.8481,-178.8410,-30.8902,0.1342,-0.6913,0.7025,0.1029,-177.5175,19.3168,-90.4997,-0.5778,-0.1312,0.6767
11529034,24.1673,-170.3405,-10.4175,0.1541,-0.6891,0.6983,0.1173,-176.9950,22.1376,-90.1753,-0.6901,-0.1151,0.4008
11529200,-5.4335,-177.4488,10.5723,0.1713,-0.6848,0.6951,0.1357,-177.0938,25.0937,-90.2076,-0.3258,0.0373,0.4460
11529367,-23.7688,-192.2574,6.5272,0.1882,-0.6807,0.6903,0.1573,-177.4666,28.2929,-90.1658,-0.1219,0.0363,0.4755
11529534,-37.4561,-199.6926,2.6535,0.2043,-0.6765,0.6840,0.1808,-178.0400,31.6136,-90.0732,-0.0419,-0.1302,0.3104
11529700,-48.6978,-196.0376,4.6658,0.2188,-0.6720,0.6771,0.2050,-178.8438,34.8750,-90.0671,0.2406,-0.0052,-0.1560
11529867,-20.6472,-294.2635,-12.1253,0.2459,-0.6645,0.6654,0.2351,-178.9621,39.7679,-89.7026,-0.4910,-0.4808,0.1561
11530034,-17.6135,-187.1105,-1.1225,0.2622,-0.6585,0.6578,0.2547,-179.1958,42.8789,-89.6190,-0.1520,-0.4688,0.6553
11530200,7.5771,-140.7301,3.7308,0.2762,-0.6525,0.6530,0.2675,-179.0968,45.2182,-89.6653,-0.1036,-0.2283,0.2640
11530367,16.3253,-115.4467,15.4373,0.2880,-0.6458,0.6504,0.2774,-179.0621,47.1393,-90.0010,-0.1272,-0.0003,0.5495
11530534,14.6189,-110.1514,29.9858,0.2986,-0.6378,0.6492,0.2876,-179.3482,48.9750,-90.7196,-0.0686,0.0366,0.6251
11530700,1.7134,-106.0841,45.2897,-0.3068,0.6289,-0.6488,-0.2991,179.7911,50.7391,-91.8891,0.3175,-0.1648,0.4088
11530867,-15.0818,-103.9902,31.6495,-0.3138,0.6219,-0.6464,-0.3114,178.8456,52.4587,-92.7810,0.3056,-0.0848,0.3787
11531034,-25.3176,-120.8372,14.0697,-0.3221,0.6161,-0.6410,-0.3252,178.0303,54.4584,-93.2766,0.2489,-0.2091,0.2840
11531200,-22.1610,-125.9470,8.8697,-0.3314,0.6103,-0.6348,-0.3389,177.3187,56.5425,-93.6978,-0.0193,-0.0322,0.4372
11531367,-10.7933,-119.5319,17.3324,-0.3405,0.6032,-0.6300,-0.3512,176.5133,58.5090,-94.4450,-0.0047,-0.0162,0.2541
11531534,-1.7000,-118.6777,34.0873,-0.3494,0.5939,-0.6270,-0.3634,175.2797,60.4339,-95.8500,0.0614,0.4323,0.4160
11531700,-7.6852,-142.6594,32.9368,-0.3599,0.5836,-0.6221,-0.3779,173.7151,62.7406,-97.4886,0.4279,0.4689,0.3465
11531867,-19.1430,-150.4753,27.4808,-0.3703,0.5737,-0.6154,-0.3937,171.8146,65.1635,-99.2540,0.3466,0.4336,0.4335
11532034,-18.2658,-169.4736,27.1122,-0.3822,0.5624,-0.6074,-0.4108,169.4176,67.8693,-101.5404,0.3855,0.4138,0.2896
11532200,0.3028,-178.3654,40.4537,-0.3954,0.5479,-0.6007,-0.4274,166.0070,70.6238,-105.1974,0.2834,0.1649,0.1688
11532367,31.7328,-174.2223,52.3568,-0.4097,0.5304,-0.5966,-0.4414,161.4791,73.1616,-110.5216,0.0254,-0.1551,0.0689
11532534,62.9409,-188.8846,66.3209,-0.4265,0.5085,-0.5943,-0.4542,154.6209,75.6660,-118.7334,-0.1261,-0.1764,-0.0845
11532700,106.4261,-240.4597,128.2665,-0.4462,0.4745,-0.5955,-0.4703,139.4139,77.8801,-136.1731,-0.2222,0.1611,0.1120
11532867,118.3081,-267.1725,159.7817,-0.4660,0.4341,-0.5966,-0.4882,116.5371,78.5275,-161.5470,-0.5019,-1.4811,-0.1808
11533034,99.2322,-210.5995,132.7587,0.4807,-0.4006,0.5974,0.5015,99.2115,77.4763,179.0520,0.7372,-1.4148,-0.4771
11533200,82.2628,-168.9056,82.9566,0.4939,-0.3751,0.5962,0.5098,88.1653,76.2640,166.2989,1.2922,-1.0998,-1.0555
11533367,58.3929,-170.9555,37.6590,0.5089,-0.3548,0.5902,0.5165,78.2841,75.2954,155.0980,1.4297,-0.7729,-1.0626
11533534,46.3628,-173.4608,13.1473,0.5250,-0.3371,0.5814,0.5223,69.1063,74.2661,144.7822,0.7457,-0.5744,-1.4166
11533700,40.4739,-179.0671,6.8647,0.5413,-0.3197,0.5710,0.5279,60.7955,72.8926,135.4112,-0.1952,-0.2789,-0.6031
11533867,22.6126,-218.1919,1.7419,0.5601,-0.3008,0.5554,0.5360,51.9918,70.8481,125.7488,-0.3259,-0.2320,-0.1768
11534034,-27.0652,-222.9294,-13.2619,0.5776,-0.2865,0.5344,0.5466,43.7212,68.5140,117.4082,-1.1047,-0.6166,-0.3214
11534200,-67.0264,-210.2536,-32.6126,0.5934,-0.2778,0.5098,0.5575,36.2335,66.1761,110.5021,-1.1947,-0.5064,-0.4321
11534367,-86.9997,-221.9397,-24.6201,0.6079,-0.2690,0.4824,0.5705,29.8035,63.2983,104.9923,-0.1286,-0.3719,0.3322
11534534,-83.6931,-215.2727,-23.9133,0.6213,-0.2600,0.4553,0.5823,24.7033,60.2935,100.7838,0.3900,-0.4935,0.3351
11534700,-59.2008,-184.7478,-32.9257,0.6338,-0.2518,0.4322,0.5900,20.9080,57.6717,97.5015,0.2488,-0.6095,0.0315
11534867,-41.0525,-133.1244,-48.8101,0.6447,-0.2472,0.4146,0.5928,17.9437,55.8547,94.7694,-0.3240,-0.4639,-0.5246
11535034,-32.6570,-127.8567,-40.5065,0.6545,-0.2416,0.3984,0.5954,15.6179,54.0149,92.5865,-0.5590,-0.2883,-0.0241
11535200,-51.5935,-153.7984,-32.7358,0.6642,-0.2350,0.3781,0.6005,13.2329,51.6741,90.6665,-0.0851,-0.4569,1.6250
11535367,-83.6982,-193.6012,-34.6526,0.6747,-0.2279,0.3508,0.6081,10.3823,48.6399,88.7647,-0.2591,-0.7306,0.9345
11535534,-84.0959,-194.1436,-30.0548,0.6841,-0.2204,0.3232,0.6156,7.9078,45.5316,87.2932,-0.7256,-0.5425,-0.4397
11535700,-74.7809,-167.0803,-13.3371,0.6904,-0.2135,0.2995,0.6229,6.1283,42.8020,86.5205,-0.6716,-0.1951,-0.9819
11535867,-83.3418,-163.5895,-9.7115,0.6956,-0.2074,0.2752,0.6305,4.3871,40.1091,85.9806,-0.8053,-0.2013,0.1477
11536034,-83.4416,-168.7908,-21.8312,0.7015,-0.2011,0.2498,0.6364,2.5786,37.3307,85.3040,-0.9880,-0.0302,-0.1740
11536200,-64.5932,-193.6533,2.2115,0.7061,-0.1896,0.2241,0.6444,1.4566,34.1116,85.2169,-1.1120,0.1652,-0.2293
11536367,-45.8090,-199.4742,38.9475,0.7073,-0.1743,0.2004,0.6551,1.0688,30.7811,85.9061,-1.1612,0.4757,-1.1785
11536534,-45.7452,-203.9989,68.7028,0.7051,-0.1574,0.1767,0.6684,0.9195,27.3693,87.1646,-0.8647,0.6726,-1.1516
11536700,-24.4224,-175.4826,80.8665,0.7008,-0.1408,0.1582,0.6812,1.1503,24.4282,88.6202,-0.7552,0.3499,-1.2350
11536867,7.2223,-118.4388,73.1844,0.6962,-0.1266,0.1484,0.6908,1.7861,22.4310,89.9110,-0.3431,0.0308,-0.1498
11537034,20.9208,-106.9578,59.5290,0.6927,-0.1124,0.1408,0.6984,2.5083,20.6198,90.9248,-0.0888,0.1291,0.1422
11537200,32.3225,-87.4441,49.4171,0.6898,-0.0993,0.1362,0.7041,3.3263,19.1296,91.7386,-0.1934,0.0820,0.2512
11537367,50.6715,-62.5598,36.1035,0.6879,-0.0871,0.1357,0.7077,4.3578,18.0561,92.3169,-0.4254,0.2238,-0.2907
11537534,70.5658,-37.4321,31.6108,0.6861,-0.0756,0.1397,0.7100,5.6927,17.3955,92.8287,-0.1688,0.5300,-0.2630
11537700,68.7265,-35.7438,36.2271,0.6837,-0.0643,0.1437,0.7126,7.0107,16.7435,93.4045,0.1588,0.1295,0.6964
11537867,50.4620,-37.3589,33.1669,0.6814,-0.0547,0.1456,0.7152,7.9975,16.0606,93.8979,0.2351,0.0410,0.6376
11538034,47.0402,-40.7206,29.6674,0.6794,-0.0452,0.1468,0.7175,8.8993,15.3232,94.3195,0.2941,0.2182,0.2634
11538200,38.2706,-39.8770,24.0932,0.6780,-0.0367,0.1471,0.7193,9.6227,14.6091,94.6260,0.4955,0.3126,0.0804
11538367,19.7549,-36.8418,13.8768,0.6773,-0.0306,0.1456,0.7205,9.9914,13.9709,94.7693,0.3707,0.4109,-0.2149
11538534,12.5112,-31.0259,7.9758,0.6771,-0.0260,0.1440,0.7212,10.2177,13.4448,94.8176,-0.0084,0.4617,-0.5957
11538700,17.1225,-24.9537,10.4419,0.6766,-0.0215,0.1435,0.7220,10.5337,13.0105,94.9235,0.0235,0.5944,-0.7965
11538867,23.0370,-17.0600,10.4914,0.6758,-0.0172,0.1443,0.7226,10.9526,12.7047,95.0524,0.1439,0.5997,-0.8850
11539034,16.4745,-8.7144,5.3193,0.6755,-0.0145,0.1453,0.7228,11.2483,12.5511,95.1199,0.4230,0.6225,-0.7917
11539200,7.5967,-9.0710,4.5598,0.6751,-0.0127,0.1453,0.7231,11.3925,12.3938,95.1728,0.4485,0.3056,-0.4712
11539367,3.1652,-12.1639,0.4361,0.6753,-0.0112,0.1445,0.7232,11.4458,12.1995,95.1460,0.3481,0.2507,-0.5644
11539534,-5.0722,-7.6132,-4.5603,0.6759,-0.0109,0.1433,0.7228,11.3475,12.0960,95.0512,0.3335,0.5194,-0.8459
11539700,-3.6999,-2.6148,-7.4431,0.6767,-0.0112,0.1427,0.7222,11.2655,12.0834,94.9250,0.1300,0.6730,-1.0613
11539867,-1.4501,4.4016,-9.8609,0.6776,-0.0120,0.1431,0.7213,11.2173,12.1932,94.7817,0.3060,0.7106,-0.9271
11540034,-9.8079,6.6633,-15.6403,0.6790,-0.0140,0.1428,0.7200,11.0104,12.3581,94.5488,0.1838,0.2649,-0.4553
11540200,-9.3172,4.8133,-13.0969,0.6802,-0.0157,0.1423,0.7189,10.8188,12.4839,94.3518,-0.2191,0.1090,-0.3318
11540367,-5.5013,1.5363,-5.9216,0.6808,-0.0165,0.1420,0.7184,10.7142,12.5332,94.2643,-0.3292,-0.0567,-0.1636
11540534,-1.0185,0.1175,-0.3465,0.6807,-0.0166,0.1419,0.7184,10.7036,12.5419,94.2658,-0.1965,0.3956,-0.4520
11540700,6.9314,5.4055,2.5646,0.6803,-0.0165,0.1433,0.7186,10.8399,12.6281,94.3330,-0.0026,0.7999,-0.8995
11540867,12.5868,11.9243,5.5842,0.6795,-0.0163,0.1459,0.7188,11.0864,12.8112,94.4724,0.0089,1.0439,-0.8633
11541034,12.6799,17.6517,5.4490,0.6785,-0.0168,0.1490,0.7191,11.3391,13.0875,94.6295,-0.1960,0.8972,-0.6924
11541200,10.8138,22.4813,1.7076,0.6778,-0.0181,0.1525,0.7190,11.5511,13.4545,94.7416,-0.2797,0.6183,-0.1248
11541367,3.4237,17.3979,3.1222,0.6771,-0.0195,0.1546,0.7192,11.6424,13.7333,94.8611,-0.2552,0.4833,0.2206
11541534,-3.0738,11.1392,3.2979,0.6764,-0.0209,0.1555,0.7196,11.6214,13.9093,94.9622,-0.1143,0.6113,0.0088
11541700,-3.3311,7.0024,4.1195,0.6758,-0.0218,0.1559,0.7201,11.5963,14.0149,95.0627,0.2301,0.7532,0.0885
11541867,-10.6188,3.9730,-2.9054,0.6759,-0.0234,0.1553,0.7200,11.4185,14.0946,95.0345,0.1492,0.8977,-0.2239
11542034,0.9478,8.2305,2.1261,0.6755,-0.0241,0.1563,0.7202,11.4577,14.2270,95.1055,-0.2513,1.1726,-0.8593
11542200,16.8826,12.7405,14.1834,0.6737,-0.0234,0.1594,0.7212,11.8169,14.3922,95.3957,-0.3232,0.9367,-0.4837
11542367,27.9456,13.4423,18.8365,0.6715,-0.0216,0.1638,0.7224,12.3819,14.5502,95.7684,-0.0477,0.7755,-0.1510
11542534,29.0217,7.7645,16.3959,0.6696,-0.0192,0.1677,0.7233,12.9503,14.6211,96.0805,0.2328,0.4731,0.3822
11542700,15.4421,2.8981,3.9781,0.6691,-0.0179,0.1697,0.7233,13.2352,14.6576,96.1657,0.1856,0.4267,0.4185
11542867,6.7048,-2.2148,-0.8607,0.6692,-0.0171,0.1703,0.7231,13.3490,14.6294,96.1498,-0.0356,0.5266,0.1946
11543034,4.2334,-2.5821,-2.1897,0.6695,-0.0164,0.1705,0.7228,13.4155,14.6004,96.1101,0.0152,0.7120,-0.3086
11543200,6.0940,0.9563,-4.3120,0.6699,-0.0160,0.1713,0.7222,13.5077,14.6369,96.0490,0.0096,0.7678,-0.4347
11543367,5.6376,4.5961,-7.3508,0.6705,-0.0161,0.1724,0.7214,13.5830,14.7443,95.9516,-0.3738,0.6235,-0.2887
11543534,8.3982,4.8487,-5.6895,0.6710,-0.0160,0.1738,0.7206,13.7115,14.8494,95.8833,-0.4442,0.5372,-0.3117
11543700,8.3279,3.1775,-5.7464,0.6715,-0.0156,0.1751,0.7199,13.8369,14.9277,95.8075,-0.2757,0.3022,-0.1222
11543867,4.6495,1.7710,-8.5033,0.6723,-0.0156,0.1758,0.7190,13.8875,14.9943,95.6797,-0.3872,0.0849,0.0786
11544034,-1.9267,-1.7069,-11.1542,0.6734,-0.0158,0.1755,0.7179,13.8132,15.0153,95.4931,-0.4731,0.1689,-0.0752
11544200,-6.5455,-2.6106,-13.3426,0.6748,-0.0165,0.1746,0.7168,13.6514,15.0298,95.2661,-0.4941,0.4852,-0.5745
11544367,-6.3181,0.9916,-11.8054,0.6760,-0.0176,0.1740,0.7159,13.5038,15.0961,95.0794,-0.3163,0.6308,-0.9385
11544534,-0.0378,7.2441,-6.2754,0.6764,-0.0185,0.1748,0.7152,13.4913,15.2419,95.0106,-0.1247,0.2441,-0.4856
11544701,6.9072,8.8529,-1.1778,0.6763,-0.0187,0.1765,0.7150,13.6189,15.3939,95.0340,0.1302,-0.1840,0.1127
11544867,9.4909,8.8240,-1.2335,0.6762,-0.0187,0.1784,0.7146,13.7894,15.5456,95.0568,0.1985,-0.4385,0.4753
11545034,11.3176,5.4834,-1.3281,0.6761,-0.0182,0.1802,0.7142,13.9863,15.6436,95.0647,0.3078,-0.4546,0.5006
11545201,6.7122,0.1765,-5.7407,0.6767,-0.0177,0.1809,0.7135,14.0805,15.6736,94.9765,0.4710,-0.4435,0.5735
11545367,0.8035,-4.6462,-12.0145,0.6780,-0.0174,0.1806,0.7123,14.0423,15.6512,94.7626,0.5604,-0.0985,0.0236
11545534,-2.3099,-6.0949,-18.8902,0.6801,-0.0175,0.1798,0.7105,13.9195,15.6328,94.4272,0.5215,0.1823,-0.5505
11545701,-2.9165,-4.2751,-24.8964,0.6827,-0.0180,0.1791,0.7082,13.7612,15.6670,93.9985,0.2678,0.1300,-0.6626
11545867,4.7955,-7.2895,-21.1401,0.6851,-0.0173,0.1789,0.7060,13.7452,15.6368,93.6204,-0.2066,-0.0278,-0.5539
11546034,10.6492,-14.4818,-15.8128,0.6870,-0.0152,0.1786,0.7042,13.8434,15.4694,93.3023,-0.3396,-0.0809,-0.4600
11546201,6.1030,-14.7380,-16.0594,0.6890,-0.0135,0.1777,0.7025,13.8655,15.2991,92.9791,-0.3365,0.0237,-0.7422
11546367,6.7659,-7.3373,-15.7179,0.6908,-0.0124,0.1777,0.7008,13.9088,15.2474,92.6925,-0.3213,0.2035,-1.2834
11546534,5.3477,-3.9664,-12.8214,0.6922,-0.0118,0.1779,0.6994,13.9452,15.2388,92.4684,-0.2030,0.0482,-0.8803
11546701,-3.5525,-3.5576,-14.7416,0.6937,-0.0122,0.1773,0.6980,13.8252,15.2443,92.2138,-0.2518,-0.2381,-0.5702
11546867,-13.9462,-5.8042,-15.7076,0.6954,-0.0134,0.1753,0.6968,13.5254,15.2163,91.9338,-0.3942,-0.4475,-0.2177
11547034,-17.0175,-10.4773,-10.9511,0.6967,-0.0143,0.1726,0.6962,13.1909,15.0929,91.7154,-0.4976,-0.4680,-0.3510
11547201,-13.1267,-13.9250,-3.4634,0.6973,-0.0143,0.1699,0.6962,12.9511,14.8842,91.6101,-0.3248,-0.4090,-0.6282
11547367,-2.0485,-12.7535,3.5283,0.6972,-0.0131,0.1685,0.6967,12.9277,14.6682,91.6275,0.0014,-0.2636,-0.8477
11547534,2.0001,-9.9954,3.0326,0.6971,-0.0118,0.1677,0.6970,12.9723,14.4990,91.6471,0.1765,-0.3059,-0.5783
11547701,-0.8489,-8.2251,-0.8234,0.6973,-0.0111,0.1669,0.6970,12.9549,14.3729,91.6088,0.1190,-0.2635,-0.6601
11547867,-0.4159,-6.6378,-2.1076,0.6977,-0.0105,0.1663,0.6968,12.9410,14.2775,91.5552,0.0339,-0.4689,-0.6428
11548034,-2.7072,-5.1691,-5.1466,0.6983,-0.0104,0.1655,0.6964,12.8778,14.2172,91.4564,0.2091,-0.5955,-0.3211
11548201,-2.5243,-6.2089,-4.2878,0.6988,-0.0101,0.1647,0.6960,12.8203,14.1369,91.3680,0.0975,-0.6335,-0.4153
11548367,-0.2832,-7.9640,-1.6123,0.6991,-0.0093,0.1639,0.6959,12.8096,14.0181,91.3179,-0.0276,-0.6764,-0.1403
11548534,-3.4079,-9.4428,-1.5540,0.6994,-0.0088,0.1627,0.6959,12.7459,13.8751,91.2632,-0.2561,-0.5393,-0.4087
11548701,0.1470,-8.2851,2.0741,0.6994,-0.0079,0.1620,0.6961,12.7571,13.7377,91.2738,-0.2124,-0.4220,-0.5028
11548867,-3.8773,-8.6562,0.2452,0.6995,-0.0074,0.1608,0.6963,12.6937,13.6009,91.2524,-0.0614,-0.4058,-0.3213
11549034,-11.5042,-6.6217,-4.1929,0.7000,-0.0079,0.1590,0.6961,12.4877,13.5134,91.1647,-0.1740,-0.2289,-0.6487
11549201,-9.2254,-5.3799,-2.9238,0.7004,-0.0084,0.1576,0.6961,12.3259,13.4413,91.1031,-0.3878,-0.2311,-0.4370
11549367,-7.0575,-8.4372,1.4699,0.7004,-0.0082,0.1561,0.6964,12.2149,13.3037,91.1042,-0.4459,-0.3192,-0.0343
11549534,-9.3443,-10.0977,3.3328,0.7002,-0.0081,0.1542,0.6970,12.0716,13.1326,91.1308,-0.4845,-0.2139,-0.1955
11549701,-5.7368,-9.8509,6.9943,0.6997,-0.0075,0.1527,0.6979,12.0025,12.9528,91.2198,-0.3039,-0.1689,-0.2715
11549867,-4.8971,-6.9477,6.1815,0.6992,-0.0071,0.1516,0.6987,11.9465,12.8233,91.3057,-0.1043,-0.3231,-0.0722
11550034,-7.6947,-5.8293,4.9458,0.6987,-0.0072,0.1503,0.6994,11.8400,12.7165,91.3750,0.0043,-0.4904,0.2183
11550201,-6.0781,-8.0548,7.7093,0.6981,-0.0068,0.1489,0.7003,11.7688,12.5640,91.4829,0.0259,-0.5388,0.2028
11550367,-6.5791,-8.3030,7.8223,0.6974,-0.0065,0.1475,0.7013,11.6891,12.4073,91.5920,-0.0230,-0.7052,0.3780
11550534,-7.8920,-9.1484,7.7029,0.6968,-0.0062,0.1459,0.7023,11.5863,12.2375,91.6963,-0.0927,-0.7901,0.2938
11550701,-8.1710,-9.6668,8.5136,0.6961,-0.0058,0.1442,0.7033,11.4811,12.0567,91.8126,-0.1678,-0.9051,0.3221
11550867,-9.9069,-9.1009,7.7612,0.6954,-0.0057,0.1423,0.7044,11.3444,11.8881,91.9186,-0.3916,-1.0408,0.2743
11551034,-10.8937,-9.3982,8.0414,0.6947,-0.0057,0.1403,0.7054,11.1919,11.7140,92.0287,-0.5763,-1.0688,0.3341
11551201,-13.5440,-12.2348,10.7126,0.6938,-0.0056,0.1378,0.7068,11.0020,11.4854,92.1745,-0.6185,-1.0483,0.1356
11551367,-23.5605,-16.2141,9.5510,0.6931,-0.0061,0.1338,0.7083,10.6386,11.1960,92.2893,-0.5903,-1.1022,0.3200
11551534,-37.8592,-17.6649,2.9299,0.6930,-0.0081,0.1282,0.7094,10.0147,10.9038,92.2914,-0.4005,-0.8247,-0.1104
11551701,-36.7525,4.2253,-7.4749,0.6936,-0.0123,0.1249,0.7093,9.3887,11.0005,92.1853,-0.2417,-0.4503,-0.4033
11551867,-35.5540,-11.0514,2.2901,0.6935,-0.0147,0.1202,0.7102,8.8058,10.8190,92.2008,-0.1688,-0.6411,0.1559
11552034,-24.0970,-6.9096,3.6635,0.6931,-0.0164,0.1172,0.7110,8.4204,10.7026,92.2515,0.4410,-0.7111,0.2924
11552201,-23.0382,-7.4167,2.5360,0.6929,-0.0179,0.1141,0.7117,8.0490,10.5808,92.2828,0.1947,-0.9229,0.9544
11552367,-21.4976,-19.2536,8.7601,0.6922,-0.0179,0.1101,0.7130,7.7171,10.2498,92.3918,0.2150,-0.4592,0.1362
11552534,-8.8780,-16.7209,12.9370,0.6911,-0.0169,0.1076,0.7145,7.6084,9.9517,92.5777,0.4629,-0.1508,-0.2471
11552701,-7.2532,-16.5286,11.4010,0.6901,-0.0157,0.1053,0.7159,7.5216,9.6605,92.7387,0.6358,-0.1101,-0.2362
11552867,-15.1843,-17.8712,4.0581,0.6898,-0.0153,0.1020,0.7166,7.2810,9.3633,92.7744,0.7524,-0.2313,-0.4094
11553034,-24.5374,-11.4211,-8.7267,0.6908,-0.0167,0.0984,0.7161,6.8521,9.1992,92.6109,0.7222,-0.3923,-0.2743
11553201,-34.1033,-14.0276,-13.7610,0.6923,-0.0189,0.0935,0.7153,6.2504,9.0002,92.3595,0.0016,-0.1743,-0.1939
11553367,-30.4295,-18.6111,-8.3225,0.6933,-0.0201,0.0885,0.7149,5.7240,8.7133,92.1935,-0.2578,0.4423,-1.0063
11553534,-15.0824,-7.4642,-2.2362,0.6936,-0.0209,0.0862,0.7149,5.4725,8.6003,92.1501,-0.0954,0.7184,-1.1690
11553701,-7.2166,-4.5580,3.8120,0.6932,-0.0211,0.0851,0.7154,5.3680,8.5258,92.2131,-0.2040,0.4675,-0.6549
11553867,-7.9149,-7.0297,6.6123,0.6925,-0.0211,0.0837,0.7162,5.2582,8.4059,92.3193,-0.0143,0.3407,-0.5571
11554034,-11.4577,-5.9821,4.6277,0.6920,-0.0216,0.0820,0.7169,5.0845,8.3067,92.3941,-0.0046,0.0843,-0.4179
11554201,-16.7074,-7.8446,2.2765,0.6918,-0.0224,0.0796,0.7174,4.8172,8.1802,92.4272,0.1193,-0.1121,-0.2481
11554367,-25.2297,-10.0968,-3.3172,0.6921,-0.0240,0.0760,0.7174,4.3942,8.0239,92.3640,0.3172,-0.0670,-0.4580
11554534,-28.0579,-11.1588,-6.8158,0.6928,-0.0257,0.0720,0.7171,3.9161,7.8538,92.2421,0.4111,0.3028,-0.6887
11554701,-27.7422,-1.9656,-13.5826,0.6941,-0.0284,0.0690,0.7160,3.4294,7.8427,92.0180,0.1930,0.7190,-1.0404
11554867,-20.1864,-5.2338,-3.7203,0.6944,-0.0300,0.0664,0.7159,3.0909,7.7662,91.9566,-0.1757,0.6701,-0.8019
11555034,-11.6008,-4.9976,3.6041,0.6940,-0.0306,0.0648,0.7164,2.9122,7.6869,92.0187,-0.3137,0.3633,-0.3876
11555201,-10.1193,-7.2073,8.0034,0.6931,-0.0308,0.0631,0.7174,2.7677,7.5674,92.1530,-0.2474,0.2646,-0.2432
11555367,-11.6539,-9.4377,7.4790,0.6923,-0.0309,0.0611,0.7183,2.5960,7.4114,92.2772,0.0041,0.2546,-0.2541
11555534,-16.0318,-10.3514,4.2771,0.6919,-0.0314,0.0585,0.7190,2.3441,7.2429,92.3474,0.0188,0.3640,-0.2491
11555701,-20.7992,-10.0082,0.6362,0.6918,-0.0325,0.0554,0.7193,2.0050,7.0828,92.3576,0.1115,0.5049,-0.3449
11555867,-26.3852,-8.3475,-3.9596,0.6921,-0.0343,0.0518,0.7191,1.5636,6.9528,92.2926,-0.0227,0.3712,-0.2223
11556034,-24.5740,-9.5357,-2.9127,0.6923,-0.0358,0.0484,0.7191,1.1548,6.8020,92.2456,-0.2979,0.5035,-0.2802
11556201,-18.1294,-10.6307,1.7684,0.6920,-0.0365,0.0455,0.7195,0.8627,6.6312,92.2779,-0.3391,0.6834,-0.3556
11556367,-10.6884,-10.5390,7.7790,0.6912,-0.0364,0.0434,0.7204,0.7062,6.4606,92.4117,-0.3138,0.9787,-0.4934
11556534,-3.5875,-10.7822,12.9343,0.6899,-0.0356,0.0421,0.7218,0.6772,6.2851,92.6321,-0.2289,1.0854,-0.5336
11556701,-0.3841,-9.9937,14.7395,0.6883,-0.0345,0.0412,0.7234,0.7043,6.1222,92.8828,-0.2307,1.1283,-0.6936
11556867,1.6796,-11.0956,14.5947,0.6868,-0.0330,0.0405,0.7249,0.7648,5.9407,93.1307,-0.2660,0.9961,-0.6945
11557034,2.1916,-13.1154,13.2078,0.6855,-0.0314,0.0395,0.7263,0.8305,5.7254,93.3546,-0.3125,1.0723,-1.0777
11557201,7.1772,-7.6374,8.8466,0.6846,-0.0298,0.0396,0.7272,0.9716,5.6020,93.5065,-0.3240,1.2438,-1.5913
11557367,25.3902,1.9137,1.1409,0.6845,-0.0275,0.0426,0.7272,1.4037,5.6396,93.5320,-0.3055,1.5007,-2.0052
11557534,36.3335,1.7259,-5.1740,0.6852,-0.0241,0.0467,0.7265,2.0079,5.6767,93.4520,0.0018,1.4429,-1.7965
11557701,30.4336,3.4862,-13.0207,0.6866,-0.0215,0.0503,0.7250,2.5008,5.7489,93.2422,-0.2300,1.1034,-1.4566
11557867,15.7417,16.5680,-17.2340,0.6883,-0.0218,0.0536,0.7231,2.7419,6.0434,92.9724,-0.4000,0.4925,-0.7635
11558034,-7.1503,6.7379,-14.5729,0.6897,-0.0233,0.0536,0.7217,2.6045,6.1723,92.7395,-0.2183,0.2051,-0.1906
11558201,-30.6683,-24.1714,-7.5312,0.6905,-0.0239,0.0480,0.7213,2.0857,5.7804,92.6028,0.3654,0.1243,-0.2548
11558367,-99.7416,-94.7363,5.7352,0.6901,-0.0239,0.0281,0.7228,0.4355,4.2053,92.6695,1.2830,0.4552,0.3973
11558534,-189.3403,-76.8840,-38.1941,0.6934,-0.0350,0.0004,0.7197,-2.7517,2.9171,92.0633,1.2625,1.3692,-0.6202
11558701,-180.5168,-18.7052,-43.3764,0.6967,-0.0512,-0.0205,0.7152,-5.7873,2.5583,91.3698,0.0065,0.7347,-0.6669
11558867,-110.9863,5.7027,-17.1422,0.6976,-0.0630,-0.0316,0.7130,-7.6440,2.6253,91.0793,-0.6143,0.6138,-1.1503
